"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FB_p"|"bar"|0|300|50,"Volant"|"F"|0.0|300.0|50,"xFR"|"mm"|0.0|5.0|50,"xRR"|"mm"|0.0|5.0|50,"xFL"|"mm"|0.0|5.0|50,"xRL"|"mm"|0.0|5.0|50,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-120|120|50,"Pitch"|"Deg/Sec"|-120|120|50,"Roll"|"Deg/Sec"|-120|120|50,"Gsum"|"G"|0.0|3.0|50,"RPM"|""|0|14000|50,"TPS"|"%"|0|100|50,"WaterTemp"|"?C"|0|300|50,"AirTemp"|"?C"|-1000|1000|50,"MAP"|"KPa"|0|255|50,"Lambda"|""|0|1024|50,"WheelSpeed"|"MPH"|0.0|150.0|50,"OilPress"|"PSI"|0|150|50,"FuelPress"|"PSI"|0|150|50,"OilTemp"|"F"|0|300|50,"Battery"|"Volts"|0.0|20.0|50,"FuelCon"|"L/h"|-1000|1000|50,"Gear"|""|0|10|50,"Advance"|"Deg"|-360|360|50,"Injection"|"ms"|-1000|1000|50,"FuelCon"|"L/100km"|-1000|1000|50,"LC_But_Pres"|""|-1000|1000|50,"LC_Active"|""|-1000|1000|50,"RD_Speed"|""|-1000|1000|50,"RUD_Speed"|""|-1000|1000|50,"LD_Speed"|""|-1000|1000|50,"LUD_Speed"|""|-1000|1000|50,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"kph"|0.0|150.0|10,"Altitude"|"m"|0.0|4000.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10,"Distance"|"km"|0.0|0.0|10,"SessionTime"|"Min"|0.0|0.0|10
63003,1560694226246,5,2.23,2.24,3.25,2.0,5.08,0.88,0.13,0.6,0,1,-5,0.89,7030,20,65,33,38,861,0.0,630,459,60,121.0,0,1,307,211,56,0,0,0,250,250,0,,,,,,,,,,,,
63023,1560694226266,2,2.23,2.24,3.25,1.99,5.06,0.76,0.08,0.59,1,1,-5,0.77,7051,20,65,33,38,863,0.0,627,461,60,120.0,0,1,307,211,56,0,0,0,250,250,0,,,,,,,,,,,,
63043,1560694226286,-0,2.23,2.24,3.26,1.99,5.07,0.7,0.17,0.49,1,-0,-5,0.72,7014,19,65,33,38,863,0.0,628,463,60,119.0,0,1,307,211,56,0,0,0,250,250,0,45.700253,4.90941,0.0,189.3,0,0.0,-1,0.0,0.0,0,0.0,1.0507
63063,1560694226306,5,2.23,2.24,3.24,2.0,5.05,0.83,0.09,0.63,-0,-3,-6,0.84,7019,20,65,33,38,865,0.0,627,458,60,120.0,0,1,307,211,56,0,0,0,250,250,0,,,,,,,,,,,,
63083,1560694226326,3,2.22,2.24,3.25,2.0,5.04,0.73,-0.01,0.56,1,-1,-4,0.73,7048,20,65,33,38,866,0.0,626,461,60,121.0,0,1,307,211,56,0,0,0,250,250,0,,,,,,,,,,,,
63103,1560694226346,-1,2.24,2.25,3.25,2.01,5.04,0.7,0.09,0.42,1,1,-2,0.7,7009,19,65,33,38,867,0.0,625,461,60,119.0,0,1,307,211,56,0,0,0,250,250,0,,,,,,,,,,,,
63123,1560694226366,4,2.24,2.24,3.26,2.0,5.04,0.83,0.09,0.58,-0,0,-3,0.84,6991,20,65,33,38,869,0.0,626,461,60,120.0,0,1,307,211,56,0,0,0,250,250,0,,,,,,,,,,,,
63143,1560694226386,2,2.23,2.24,3.25,1.99,5.07,0.8,-0.01,0.64,1,-1,-3,0.8,7019,20,65,33,38,869,0.0,630,458,60,120.0,0,1,307,211,56,0,0,0,250,250,0,45.700253,4.90941,0.0,189.3,0,0.0,-1,0.0,0.0,0,0.0,1.0524
63163,1560694226406,0,2.24,2.24,3.26,2.0,5.08,0.66,0.1,0.49,1,-0,-4,0.67,7011,20,65,33,38,870,0.0,628,462,60,119.0,0,1,307,211,56,0,0,0,250,250,0,,,,,,,,,,,,
63183,1560694226426,-0,2.23,2.24,3.25,2.0,5.09,0.79,0.07,0.6,-1,-4,-4,0.8,7009,20,65,33,38,870,0.0,622,459,60,120.0,0,1,307,211,56,0,0,0,250,250,0,,,,,,,,,,,,
63203,1560694226446,4,2.24,2.24,3.25,2.0,5.05,0.75,-0.06,0.57,-0,-2,-3,0.75,7035,20,65,33,38,870,0.0,628,464,60,120.0,0,1,307,211,56,0,0,0,250,250,0,,,,,,,,,,,,
63223,1560694226466,1,2.23,2.24,3.26,2.0,5.04,0.67,0.01,0.44,0,0,-2,0.67,7009,20,65,33,38,870,0.0,627,461,60,120.0,0,1,307,211,56,0,0,0,250,250,0,,,,,,,,,,,,
63243,1560694226486,-1,2.24,2.24,3.24,2.0,5.04,0.77,0.05,0.54,-1,-1,-3,0.78,7019,20,65,33,38,869,0.0,627,465,60,120.0,0,1,307,211,56,0,0,0,250,250,0,45.700253,4.90941,0.0,189.3,0,0.0,-1,0.0,0.0,0,0.0,1.054
63263,1560694226506,2,2.23,2.24,3.25,2.0,5.04,0.84,-0.09,0.65,-1,-2,-3,0.84,7033,20,65,33,38,868,0.0,623,459,60,120.0,0,1,307,211,56,0,0,0,250,250,0,,,,,,,,,,,,
63283,1560694226526,1,2.23,2.24,3.25,1.99,5.05,0.65,-0.03,0.48,1,-0,-2,0.65,6998,20,65,33,38,865,0.0,633,466,60,120.0,0,1,307,211,56,0,0,0,250,250,0,,,,,,,,,,,,
63303,1560694226546,-0,2.23,2.24,3.25,2.0,5.04,0.78,0.02,0.5,-1,-2,-1,0.78,7001,20,65,33,38,864,0.0,626,456,60,120.0,0,1,307,211,56,0,0,0,250,250,0,,,,,,,,,,,,
63323,1560694226566,4,2.24,2.24,3.26,2.0,5.04,0.8,-0.1,0.56,-0,-1,-1,0.81,7019,20,65,33,38,862,0.0,620,461,60,120.0,0,1,307,211,56,0,0,0,250,250,0,,,,,,,,,,,,
63343,1560694226586,-1,2.23,2.24,3.26,1.99,5.06,0.7,-0.03,0.47,1,2,-0,0.7,6985,20,65,33,38,861,0.0,630,461,60,120.0,0,1,307,211,56,0,0,0,250,250,0,45.700253,4.90941,0.0,189.3,0,0.0,-1,0.0,0.0,0,0.0,1.0557
63363,1560694226606,-1,2.24,2.24,3.24,2.0,5.04,0.77,0.04,0.55,1,1,-1,0.78,6985,20,65,33,38,861,0.0,629,463,60,120.0,0,1,307,211,56,0,0,0,250,250,0,,,,,,,,,,,,
