"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"Brake_F"|"Bar"|0|2000|10,"Brake_R"|"Bar"|0|2000|10,"Height_RF"|"mm"|0|255|50,"Height_LF"|"mm"|0|255|50,"Height_LR"|"mm"|0|80|50,"Height_RR"|"mm"|0|255|50,"Steering"|"deg"|-100|100|10,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-120|120|50,"Pitch"|"Deg/Sec"|-120|120|50,"Roll"|"Deg/Sec"|-120|120|50,"Gsum"|"G"|0.0|3.0|50,"Log_Button"|""|0.0|10.0|10,"WaterTemp"|"C"|0|150|50,"RPM"|"tr/min"|0|14000|50,"TPS"|"%"|0|100|50,"AirTemp"|"C"|0|150|50,"MAP"|"KPa"|0|100|50,"Lambda"|""|0.5|1.5|50,"SpeedDTA"|"kph"|0.0|250.0|50,"OilPress"|"KPa"|0|1500|50,"FuelPressur"|"Bar"|0.0|10.0|50,"Batterie"|"V"|0.0|20.0|50,"ConsoKm"|"L/100km"|0.0|200.0|50,"Gear"|""|0|6|50,"AdvIgnition"|"Deg"|-20.0|70.0|50,"Injection"|"ms"|0.0|10.0|50,"ConsoHr"|"L/Hr"|0.0|10000.0|50,"LC_But_Pres"|""|0|1|50,"LC_Active"|""|0|1|50,"TractionOn"|""|0|1|50,"TractionWet"|""|0|1|50,"FanOn"|""|0|1|50,"RD_Speed"|"km/h"|-30|250|10,"RUD_Speed"|"km/h"|-30|250|10,"LD_Speed"|"km/h"|-30|250|10,"LUD_Speed"|"km/h"|-30|250|10,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"kph"|0.0|150.0|10,"Altitude"|"m"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|5,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10,"Distance"|"km"|0.0|0.0|10,"SessionTime"|"Min"|0.0|0.0|10
305064,1626793433061,,,249,251,238,232,,0.06,0.02,1.91,0,-2,-2,0.07,,82,4711,8,40,56,0.9,0.0,386,4.87,13.0,0.0,1,28.7,2.66,5.7,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,
305084,1626793433091,,,249,252,238,232,,0.07,-0.05,1.76,0,0,-0,0.09,,82,4715,7,40,56,0.899,0.0,393,4.87,13.0,0.0,1,28.7,2.66,5.7,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,
305104,1626793433111,,,249,252,238,232,,0.06,-0.03,1.63,0,2,2,0.07,,82,4760,7,40,56,0.898,0.0,389,4.86,12.8,0.0,1,29.3,2.68,5.7,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,
305124,1626793433131,,,249,252,238,232,,0.03,-0.0,1.81,0,1,1,0.03,,82,4754,7,40,55,0.897,0.0,395,4.9,12.8,0.0,1,28.9,2.68,5.7,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,
305144,1626793433151,0,1,249,252,238,232,16,0.01,0.03,1.98,0,-1,-1,0.03,1,82,4724,7,40,55,0.897,0.0,403,4.9,12.9,0.0,1,28.5,2.67,5.7,0,0,1,1,0,0,250,250,0,45.930386,5.258159,0.0,219.6,9,3,1.8,0,0.0,-1,0.0,,0.0,0,0.6,5.0857
305164,1626793433171,,,249,252,238,232,,0.02,0.04,2.03,0,-3,-3,0.04,,82,4757,7,40,56,0.896,0.0,398,4.88,13.0,0.0,1,29.3,2.68,5.8,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,
305184,1626793433191,,,249,251,238,232,,0.05,0.03,1.87,0,-2,-2,0.05,,82,4689,7,40,55,0.896,0.0,400,4.88,13.0,0.0,1,28.1,2.64,5.8,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,
305204,1626793433209,,,249,252,238,232,,0.07,-0.0,1.73,0,-0,-1,0.07,,82,4672,7,40,55,0.896,0.0,391,4.86,12.9,0.0,1,27.9,2.63,5.8,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,
305224,1626793433229,,,249,252,238,232,,0.09,-0.03,1.6,0,1,0,0.09,,82,4612,7,40,55,0.897,0.0,388,4.85,12.8,0.0,1,27.1,1.52,5.8,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,
305244,1626793433249,0,2,249,252,238,232,15,0.1,-0.04,1.47,0,2,1,0.11,1,82,4605,7,40,55,0.898,0.0,392,4.9,12.8,0.0,1,27.0,1.51,5.8,0,0,1,1,0,0,250,250,0,45.930386,5.258159,0.0,219.6,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0,0.6,5.0874
305264,1626793433269,,,249,252,238,232,,0.11,-0.05,1.36,0,3,3,0.12,,82,4602,8,40,56,0.899,0.0,381,4.89,12.7,0.0,1,27.3,1.52,5.5,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,
305284,1626793433291,,,249,252,238,232,,0.1,-0.04,1.3,0,4,4,0.11,,82,4633,8,40,56,0.899,0.0,383,4.87,12.8,0.0,1,27.7,1.53,5.5,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,
305304,1626793433311,,,249,252,238,232,,0.08,-0.01,1.42,0,4,4,0.08,,82,4611,8,40,55,0.901,0.0,382,4.9,12.7,0.0,1,27.1,2.59,5.5,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,
305324,1626793433331,,,249,252,238,232,,0.06,0.02,1.62,0,3,3,0.06,,82,4663,7,40,55,0.901,0.0,384,4.86,12.9,0.0,1,27.7,2.62,5.5,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,
305344,1626793433351,0,1,249,252,238,232,16,0.03,0.03,1.8,0,0,1,0.05,1,82,4665,7,40,55,0.903,0.0,388,4.88,12.8,0.0,1,27.8,1.55,5.5,0,0,1,1,0,0,250,250,0,45.930386,5.258159,0.0,219.6,9,3,1.8,0,0.0,-1,0.0,,0.0,0,0.6,5.0891
305364,1626793433371,,,249,252,238,232,,0.03,0.05,1.97,0,-1,-1,0.06,,82,4668,7,40,56,0.904,0.0,390,4.87,12.9,0.0,1,28.1,2.63,5.6,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,
305384,1626793433391,,,249,252,238,232,,0.05,0.06,1.87,0,-2,-2,0.08,,82,4702,7,40,56,0.906,0.0,388,4.88,13.0,0.0,1,28.5,2.65,5.6,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,
305404,1626793433409,,,249,252,238,232,,0.07,0.01,1.72,0,-1,-1,0.07,,82,4691,7,40,56,0.907,0.0,396,4.88,13.0,0.0,1,28.4,2.64,5.6,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,
305424,1626793433429,,,249,252,238,232,,0.08,-0.04,1.59,0,1,-0,0.09,,82,4678,7,40,56,0.909,0.0,387,4.85,12.9,0.0,1,28.2,1.56,5.6,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,
305444,1626793433449,-1,2,249,252,238,232,16,0.09,-0.05,1.47,0,2,2,0.1,1,82,4700,8,40,56,0.909,0.0,389,4.85,12.9,0.0,1,28.5,1.58,5.6,0,0,1,1,0,0,250,250,0,45.930386,5.258159,0.0,219.6,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0,0.6,5.0907
305464,1626793433469,,,249,252,238,232,,0.07,-0.03,1.47,0,2,3,0.08,,82,4659,7,40,56,0.91,0.0,388,4.86,12.8,0.0,1,28.0,2.62,5.7,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,
305484,1626793433491,,,249,252,238,232,,0.05,-0.02,1.67,0,2,2,0.05,,82,4646,7,40,55,0.91,0.0,385,4.91,12.8,0.0,1,27.5,2.61,5.7,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,
305504,1626793433511,,,249,252,238,232,,0.03,0.0,1.85,0,0,2,0.03,,82,4595,7,40,55,0.91,0.0,393,4.9,12.9,0.0,1,26.9,2.58,5.7,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,
305524,1626793433531,,,249,252,238,232,,0.01,0.01,2.01,0,-1,0,0.01,,82,4620,7,40,56,0.91,0.0,385,4.86,12.9,0.0,1,27.5,2.59,5.7,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,
305544,1626793433551,0,1,249,252,238,232,16,-0.01,0.03,2.16,0,-3,-1,0.03,1,82,4582,7,40,56,0.91,0.0,390,4.88,13.0,0.0,1,27.0,2.56,5.4,0,0,1,1,0,0,250,250,0,45.930386,5.258159,0.0,219.6,9,3,1.8,0,0.0,-1,0.0,,0.0,0,0.6,5.0924
305564,1626793433571,,,249,252,238,232,,-0.02,0.05,2.31,0,-4,-3,0.06,,82,4594,7,40,56,0.909,0.0,384,4.87,12.9,0.0,1,27.2,2.58,5.4,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,
305584,1626793433591,,,249,252,238,232,,-0.02,0.07,2.41,0,-4,-4,0.07,,82,4600,7,40,56,0.909,0.0,387,4.92,13.0,0.0,1,27.3,2.59,5.4,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,
305604,1626793433611,,,249,251,238,232,,-0.02,0.07,2.27,0,-4,-4,0.07,,82,4604,7,40,56,0.909,0.0,386,4.92,13.0,0.0,1,27.3,2.59,5.4,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,
305624,1626793433631,,,249,251,238,232,,0.01,0.04,2.09,0,-3,-5,0.05,,82,4613,7,40,56,0.907,0.0,383,4.88,13.0,0.0,1,27.4,2.59,5.4,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,
305644,1626793433651,-0,1,249,252,238,232,16,0.04,-0.0,1.93,0,-2,-4,0.04,1,82,4608,7,40,56,0.907,0.0,385,4.88,12.9,0.0,1,27.4,2.59,5.5,0,0,1,1,0,0,250,250,0,45.930386,5.258159,0.0,219.6,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0,0.6,5.0941
305664,1626793433671,,,249,252,238,232,,0.06,-0.04,1.78,0,-0,-2,0.07,,82,4612,7,40,56,0.906,0.0,388,4.88,13.0,0.0,1,27.4,2.59,5.5,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,
305684,1626793433691,,,249,252,238,232,,0.07,-0.04,1.64,0,1,-0,0.08,,82,4679,7,40,56,0.905,0.0,384,4.87,12.8,0.0,1,28.5,1.58,5.5,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,
305704,1626793433710,,,249,252,238,232,,0.06,-0.02,1.55,0,2,1,0.07,,82,4671,7,40,56,0.904,0.0,388,4.86,12.8,0.0,1,28.1,1.56,5.5,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,
305724,1626793433730,,,249,252,238,232,,0.03,0.01,1.74,0,1,1,0.03,,82,4718,7,40,56,0.904,0.0,387,4.88,12.7,0.0,1,28.8,2.66,5.5,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,
305744,1626793433750,0,1,249,252,238,232,15,0.01,0.04,1.92,0,-1,-1,0.04,1,82,4708,7,40,56,0.904,0.0,391,4.9,12.9,0.0,1,28.6,2.65,5.7,0,0,1,1,0,0,250,250,0,45.930386,5.258159,0.0,219.6,9,3,1.8,0,0.0,-1,0.0,,0.0,0,0.6,5.0957
305764,1626793433770,,,249,252,238,232,,0.02,0.05,2.08,0,-2,-3,0.06,,82,4707,7,40,56,0.905,0.0,397,4.89,13.0,0.0,1,28.6,2.65,5.7,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,
305784,1626793433790,,,249,251,238,232,,0.04,0.05,1.92,0,-2,-2,0.07,,82,4740,7,40,56,0.905,0.0,391,4.87,13.0,0.0,1,29.0,2.67,5.7,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,
305804,1626793433810,,,249,252,238,232,,0.07,0.01,1.77,0,-1,-2,0.07,,82,4725,7,40,56,0.906,0.0,396,4.88,13.0,0.0,1,28.8,1.6,5.7,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,
305824,1626793433830,,,249,252,238,232,,0.08,-0.02,1.63,0,0,0,0.08,,82,4743,8,40,56,0.906,0.0,394,4.86,12.9,0.0,1,29.1,2.68,5.7,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,
305844,1626793433850,0,1,249,252,238,232,16,0.05,-0.02,1.67,0,1,1,0.05,0,82,4731,7,40,55,0.906,0.0,392,4.86,12.7,0.0,1,28.6,2.67,5.8,0,0,1,1,0,0,250,250,0,45.930386,5.258159,0.0,219.6,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0,0.6,5.0974
305864,1626793433870,,,249,252,238,232,,0.02,0.01,1.85,0,0,1,0.02,,82,4701,7,40,55,0.906,0.0,398,4.88,12.7,0.0,1,28.2,2.65,5.8,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,
305884,1626793433890,,,249,252,238,232,,-0.01,0.02,2.01,0,-2,-1,0.02,,82,4689,7,40,55,0.905,0.0,390,4.91,13.0,0.0,1,28.1,2.64,5.8,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,
305904,1626793433910,,,249,251,238,232,,0.0,0.03,2.16,0,-3,-2,0.03,,82,4645,7,40,55,0.905,0.0,394,4.87,13.0,0.0,1,27.5,2.61,5.8,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,
