"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"Brake_F"|"Bar"|0|2000|10,"Brake_R"|"Bar"|0|2000|10,"Height_RF"|"mm"|0|255|50,"Height_LF"|"mm"|0|255|50,"Height_LR"|"mm"|0|80|50,"Height_RR"|"mm"|0|255|50,"Steering"|"deg"|-100|100|10,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-120|120|50,"Pitch"|"Deg/Sec"|-120|120|50,"Roll"|"Deg/Sec"|-120|120|50,"Gsum"|"G"|0.0|3.0|50,"Log_Button"|""|0.0|10.0|10,"WaterTemp"|"C"|0|150|50,"RPM"|"tr/min"|0|14000|50,"TPS"|"%"|0|100|50,"AirTemp"|"C"|0|150|50,"MAP"|"KPa"|0|100|50,"Lambda"|""|0.5|1.5|50,"SpeedDTA"|"kph"|0.0|250.0|50,"OilPress"|"KPa"|0|1500|50,"FuelPressur"|"Bar"|0.0|10.0|50,"Batterie"|"V"|0.0|20.0|50,"ConsoKm"|"L/100km"|0.0|200.0|50,"Gear"|""|0|6|50,"AdvIgnition"|"Deg"|-20.0|70.0|50,"Injection"|"ms"|0.0|10.0|50,"ConsoHr"|"L/Hr"|0.0|10000.0|50,"LC_But_Pres"|""|0|1|50,"LC_Active"|""|0|1|50,"TractionOn"|""|0|1|50,"TractionWet"|""|0|1|50,"FanOn"|""|0|1|50,"RD_Speed"|"km/h"|-30|250|10,"RUD_Speed"|"km/h"|-30|250|10,"LD_Speed"|"km/h"|-30|250|10,"LUD_Speed"|"km/h"|-30|250|10,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"kph"|0.0|150.0|10,"Altitude"|"m"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|5,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10,"Distance"|"km"|0.0|0.0|10,"SessionTime"|"Min"|0.0|0.0|10
107063,1626541480282,,,250,251,236,231,,0.02,-0.04,-2.32,0,0,0,0.05,,82,6967,10,28,42,0.862,0.0,633,4.75,13.3,0.0,1,31.8,1.15,7.3,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,
107083,1626541480302,,,250,250,236,230,,0.0,-0.06,-2.41,0,0,0,0.06,,82,6970,10,28,42,0.862,0.0,636,4.71,13.4,0.0,1,31.8,2.28,7.3,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,
107103,1626541480322,,,250,250,236,230,,0.08,-0.02,-2.22,0,-2,-2,0.08,,82,6993,10,28,42,0.861,0.0,637,4.66,13.1,0.0,1,31.8,1.15,7.3,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,
107123,1626541480342,,,250,251,236,230,,-0.01,-0.05,-2.36,0,0,1,0.05,,82,6959,10,28,42,0.861,0.0,635,4.72,13.3,0.0,1,31.8,1.15,7.3,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,
107143,1626541480362,7,6,250,251,236,231,3,0.01,-0.03,-2.32,0,-1,1,0.03,1,82,6988,10,28,42,0.86,0.0,637,4.71,13.4,0.0,1,31.8,2.28,7.3,0,0,0,1,0,0,250,250,0,45.700329,4.909405,0.0,195.1,11,3,1.3,0,0.0,-1,0.0,,0.0,0,0.0,1.7857
107163,1626541480382,,,250,250,236,230,,0.07,-0.01,-2.14,0,-2,-1,0.07,,82,6962,10,28,42,0.861,0.0,628,4.8,13.2,0.0,1,31.8,2.28,7.3,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,
107183,1626541480402,,,250,251,236,230,,-0.01,-0.02,-2.28,0,1,2,0.02,,82,6972,10,28,42,0.862,0.0,635,4.81,13.3,0.0,1,31.8,2.28,7.3,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,
107203,1626541480422,,,250,250,236,230,,0.03,0.02,-2.1,0,-1,-0,0.03,,82,6954,10,28,42,0.863,0.0,637,4.72,13.3,0.0,1,31.7,2.28,7.3,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,
107223,1626541480442,,,250,252,236,230,,0.06,-0.02,-2.04,0,-1,-1,0.06,,82,6970,10,28,42,0.863,0.0,631,4.73,13.3,0.0,1,31.8,2.28,7.3,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,
107243,1626541480462,8,4,250,251,236,230,2,-0.0,-0.03,-2.19,0,1,2,0.03,1,82,6962,10,28,42,0.864,0.0,632,4.75,13.4,0.0,1,31.8,2.28,7.3,0,0,0,1,0,0,250,250,0,45.700329,4.909405,0.0,195.1,11,3,1.3,0,0.0,-1,0.0,0.0,0.0,0,0.0,1.7874
