"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"Brake_F"|"Bar"|0|2000|10,"Brake_R"|"Bar"|0|2000|10,"Height_RF"|"mm"|0|255|10,"Height_LF"|"mm"|0|255|10,"Height_LR"|"mm"|0|80|10,"Height_RR"|"mm"|0|255|10,"Steering"|"deg"|-100|100|10,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-120|120|50,"Pitch"|"Deg/Sec"|-120|120|50,"Roll"|"Deg/Sec"|-120|120|50,"Gsum"|"G"|0.0|3.0|50,"Log_Button"|""|0.0|10.0|10,"WaterTemp"|"C"|0|150|50,"RPM"|"tr/min"|0|14000|50,"TPS"|"%"|0|100|50,"AirTemp"|"C"|0|150|50,"MAP"|"KPa"|0|100|50,"Lambda"|""|0.5|1.5|50,"SpeedDTA"|"kph"|0.0|250.0|50,"OilPress"|"KPa"|0|1500|50,"FuelPressur"|"Bar"|0.0|10.0|50,"Batterie"|"V"|0.0|20.0|50,"ConsoKm"|"L/100km"|0.0|200.0|50,"Gear"|""|0|6|50,"AdvIgnition"|"Deg"|-20.0|70.0|50,"Injection"|"ms"|0.0|10.0|50,"ConsoHr"|"L/Hr"|0.0|10000.0|50,"LC_But_Pres"|""|0|1|50,"LC_Active"|""|0|1|50,"TractionOn"|""|0|1|50,"TractionWet"|""|0|1|50,"FanOn"|""|0|1|50,"RD_Speed"|"km/h"|-30|250|50,"RUD_Speed"|"km/h"|-30|250|50,"LD_Speed"|"km/h"|-30|250|50,"LUD_Speed"|"km/h"|-30|250|50,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"kph"|0.0|150.0|10,"Altitude"|"m"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|5,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10,"Distance"|"km"|0.0|0.0|10,"SessionTime"|"Min"|0.0|0.0|10
377063,0,,,,,,,,-0.04,-0.05,-2.01,2,-0,7,0.07,,87,5484,10,39,59,0.78,0.0,463,5.01,13.1,0.0,1,33.4,2.52,6.3,0,0,1,1,0,0,250,250,0,,,,,,,,,,,,,,,,
377083,0,,,,,,,,-0.01,-0.11,-2.04,3,-5,5,0.11,,87,5450,10,39,59,0.78,0.0,463,4.9,13.0,0.0,1,33.4,2.54,6.3,0,0,1,1,0,0,250,250,0,,,,,,,,,,,,,,,,
377103,0,,,,,,,,0.03,-0.09,-1.87,2,-8,2,0.09,,87,5423,10,39,59,0.78,0.0,445,4.92,13.0,0.0,1,33.4,1.46,6.3,0,0,1,1,0,0,250,250,0,,,,,,,,,,,,,,,,
377123,0,,,,,,,,-0.09,-0.15,-2.04,2,2,10,0.17,,87,5444,10,39,59,0.781,0.0,445,5.01,13.1,0.0,1,33.4,2.54,6.3,0,0,1,1,0,0,250,250,0,,,,,,,,,,,,,,,,
377143,0,8,6,37,38,34,33,4,0.07,-0.1,-1.87,5,-16,1,0.12,1,87,5397,10,39,60,0.781,0.0,458,4.9,13.0,0.0,1,33.7,2.56,6.3,0,0,1,1,0,0,250,250,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,,0.0,0,0.0,6.2857
377163,0,,,,,,,,-0.0,-0.06,-1.87,5,-10,5,0.06,,87,5412,10,39,59,0.78,0.0,450,4.91,13.0,0.0,1,33.4,1.47,6.4,0,0,1,1,0,0,250,250,0,,,,,,,,,,,,,,,,
377183,0,,,,,,,,-0.02,-0.17,-2.04,5,-7,6,0.17,,87,5360,10,39,60,0.781,0.0,451,4.97,13.1,0.0,1,33.7,2.58,6.4,0,0,1,1,0,0,250,250,0,,,,,,,,,,,,,,,,
377203,0,,,,,,,,-0.01,-0.15,-1.87,4,-11,1,0.15,,87,5346,10,39,60,0.78,0.0,452,4.9,12.9,0.0,1,33.7,2.59,6.4,0,0,1,1,0,0,250,250,0,,,,,,,,,,,,,,,,
377223,0,,,,,,,,-0.06,-0.22,-2.05,4,-5,6,0.22,,87,5305,10,39,60,0.78,0.0,445,4.93,13.1,0.0,1,33.7,2.61,6.4,0,0,1,1,0,0,250,250,0,,,,,,,,,,,,,,,,
377243,0,8,5,37,38,34,33,4,0.03,-0.15,-1.88,4,-14,-0,0.15,1,87,5311,10,39,60,0.781,0.0,447,4.86,12.9,0.0,1,33.7,2.61,6.4,0,0,1,1,0,0,250,250,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,6.2874
