"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FB_p"|"bar"|0|300|50,"Volant"|"F"|0.0|300.0|50,"xFR"|"mm"|0.0|5.0|50,"xRR"|"mm"|0.0|5.0|50,"xFL"|"mm"|0.0|5.0|50,"xRL"|"mm"|0.0|5.0|50,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-120|120|50,"Pitch"|"Deg/Sec"|-120|120|50,"Roll"|"Deg/Sec"|-120|120|50,"Gsum"|"G"|0.0|3.0|50,"RPM"|""|0|14000|50,"TPS"|"%"|0|100|50,"WaterTemp"|"?C"|0|300|50,"AirTemp"|"?C"|-1000|1000|50,"MAP"|"KPa"|0|255|50,"Lambda"|""|0|1024|50,"WheelSpeed"|"MPH"|0.0|150.0|50,"OilPress"|"PSI"|0|150|50,"FuelPress"|"PSI"|0|150|50,"OilTemp"|"F"|0|300|50,"Battery"|"Volts"|0.0|20.0|50,"FuelCon"|"L/h"|-1000|1000|50,"Gear"|""|0|10|50,"Advance"|"Deg"|-360|360|50,"Injection"|"ms"|-1000|1000|50,"FuelCon"|"L/100km"|-1000|1000|50,"LC_But_Pres"|""|-1000|1000|50,"LC_Active"|""|-1000|1000|50,"RD_Speed"|""|-1000|1000|50,"RUD_Speed"|""|-1000|1000|50,"LD_Speed"|""|-1000|1000|50,"LUD_Speed"|""|-1000|1000|50,"Ana1"|"bar"|-1000.0|1000.0|50,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"kph"|0.0|150.0|10,"Altitude"|"m"|0.0|4000.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10,"Distance"|"km"|0.0|0.0|10,"SessionTime"|"Min"|0.0|0.0|10
57963,1564154453995,0,2.05,0.88,0.54,1.29,1.01,0.77,0.65,0.32,-29,-2,-36,1.01,9484,26,98,45,37,1064,518.0,657,464,60,120.0,155,1,314,204,74,0,0,520,1341,11560,479,-5.59,,,,,,,,,,,,
57983,1564154454015,1,2.06,0.88,0.53,1.28,1.02,0.74,0.61,0.37,-27,-2,-35,0.95,9469,26,98,45,37,1063,515.0,661,460,60,122.0,155,1,314,204,74,0,0,518,-14,-21872,476,-5.59,,,,,,,,,,,,
58003,1564154454035,2,2.06,0.88,0.54,1.28,1.01,0.85,0.4,0.51,-27,-1,-38,0.94,9488,26,98,45,37,1060,513.0,653,464,60,120.0,155,1,314,204,74,0,0,517,26178,505,477,-5.59,,,,,,,,,,,,
58023,1564154454055,4,2.05,0.88,0.54,1.29,1.01,0.8,0.56,0.38,-27,-4,-38,0.98,9484,26,98,45,37,1058,513.0,657,466,60,122.0,155,1,314,204,74,0,0,517,26178,-6441,476,-5.59,,,,,,,,,,,,
58043,1564154454075,1,2.05,0.88,0.53,1.29,1.02,0.81,0.71,0.31,-27,-2,-35,1.07,9426,26,98,45,37,1054,512.0,651,457,60,120.0,155,1,314,204,74,0,0,517,17136,-1562,479,-5.59,44.681374,10.024628,48.77,180.4,0,0.0,-1,0.0,0.0,0,0.14,0.9674
58063,1564154454103,2,2.05,0.88,0.53,1.28,1.02,0.87,0.44,0.47,-27,-1,-35,0.97,9389,26,98,45,37,1049,515.0,660,463,60,121.0,152,1,314,204,73,0,0,518,-14,505,479,-5.59,,,,,,,,,,,,
58083,1564154454123,2,2.06,0.88,0.53,1.28,1.02,0.89,0.49,0.47,-28,-2,-38,1.01,9370,26,98,45,37,1042,515.0,647,468,60,122.0,152,1,314,204,73,0,0,519,-14,-6656,477,-5.59,,,,,,,,,,,,
58103,1564154454143,-0,2.05,0.89,0.54,1.28,1.01,0.8,0.64,0.37,-27,-2,-38,1.03,9360,26,98,45,37,1041,514.0,640,471,60,121.0,152,1,314,204,73,0,0,521,-3482,-28648,476,-5.59,,,,,,,,,,,,
58123,1564154454163,0,2.06,0.88,0.53,1.29,1.01,0.77,0.66,0.33,-27,-1,-36,1.01,9403,26,98,45,37,1039,516.0,647,462,60,122.0,152,1,314,204,73,0,0,519,16383,-6528,475,-5.59,,,,,,,,,,,,
58143,1564154454183,1,2.06,0.89,0.53,1.29,1.02,0.88,0.43,0.5,-27,0,-37,0.98,9412,26,98,45,37,1037,517.0,652,463,60,122.0,152,1,314,204,73,0,0,521,16383,-1562,476,-5.59,44.681362,10.024613,48.93,180.3,0,0.0,-1,0.0,0.0,0,0.14,0.969
