"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FB_p"|"bar"|0|300|50,"Volant"|"F"|0.0|300.0|50,"xFR"|"mm"|0.0|5.0|50,"xRR"|"mm"|0.0|5.0|50,"xFL"|"mm"|0.0|5.0|50,"xRL"|"mm"|0.0|5.0|50,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-120|120|50,"Pitch"|"Deg/Sec"|-120|120|50,"Roll"|"Deg/Sec"|-120|120|50,"Gsum"|"G"|0.0|3.0|50,"RPM"|""|0|14000|50,"TPS"|"%"|0|100|50,"WaterTemp"|"?C"|0|300|50,"AirTemp"|"?C"|-1000|1000|50,"MAP"|"KPa"|0|255|50,"Lambda"|""|0|1024|50,"WheelSpeed"|"MPH"|0.0|150.0|50,"OilPress"|"PSI"|0|150|50,"FuelPress"|"PSI"|0|150|50,"OilTemp"|"F"|0|300|50,"Battery"|"Volts"|0.0|20.0|50,"FuelCon"|"L/h"|-1000|1000|50,"Gear"|""|0|10|50,"Advance"|"Deg"|-360|360|50,"Injection"|"ms"|-1000|1000|50,"FuelCon"|"L/100km"|-1000|1000|50,"LC_But_Pres"|""|-1000|1000|50,"LC_Active"|""|-1000|1000|50,"RD_Speed"|""|-1000|1000|50,"RUD_Speed"|""|-1000|1000|50,"LD_Speed"|""|-1000|1000|50,"LUD_Speed"|""|-1000|1000|50,"Ana1"|"bar"|-1000.0|1000.0|50,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"kph"|0.0|150.0|10,"Altitude"|"m"|0.0|4000.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10,"Distance"|"km"|0.0|0.0|10,"SessionTime"|"Min"|0.0|0.0|10
48463,1564133082510,2,2.22,0.95,0.44,1.34,0.99,1.1,0.41,0.32,-13,1,-14,1.17,9645,18,79,41,33,1049,527.0,659,470,60,123.0,140,1,302,199,72,0,0,521,-22519,-3856,516,-5.59,,,,,,,,,,,,
48483,1564133082530,3,2.22,0.94,0.45,1.33,1.0,1.17,0.51,0.34,-14,1,-15,1.27,9615,18,79,41,33,1047,526.0,660,464,60,123.0,140,1,302,199,72,0,0,522,-32248,6274,511,-5.59,,,,,,,,,,,,
48503,1564133082550,2,2.2,0.95,0.44,1.34,0.99,0.97,0.56,0.33,-13,2,-14,1.12,9625,18,79,41,32,1048,527.0,660,465,60,122.0,140,1,300,197,72,0,0,522,-32248,6274,511,-5.59,,,,,,,,,,,,
48523,1564133082570,3,2.21,0.95,0.44,1.34,0.99,1.08,0.47,0.36,-13,0,-15,1.17,9551,18,79,41,32,1051,524.0,656,463,60,123.0,140,1,300,196,72,0,0,524,-32248,-28648,509,-5.59,,,,,,,,,,,,
48543,1564133082590,1,2.21,0.95,0.45,1.33,1.0,1.03,0.51,0.4,-13,0,-15,1.15,9527,18,79,41,32,1044,524.0,659,471,60,123.0,140,1,300,195,72,0,0,521,-22519,-22519,508,-5.59,44.681366,10.02493,52.58,176.1,0,0.0,-1,0.0,0.0,0,0.31,0.809
48563,1564133082610,2,2.21,0.95,0.44,1.34,0.99,0.99,0.5,0.35,-14,2,-15,1.11,9479,18,79,42,32,1033,521.0,658,468,60,123.0,140,1,300,195,72,0,0,517,-9212,-9216,505,-5.59,,,,,,,,,,,,
48583,1564133082630,3,2.2,0.95,0.44,1.34,1.0,1.09,0.47,0.33,-14,1,-15,1.19,9436,18,79,41,32,1020,520.0,664,463,60,123.0,136,1,300,193,69,0,0,517,-9212,-9216,505,-5.59,,,,,,,,,,,,
48603,1564133082650,-1,2.21,0.95,0.45,1.34,0.99,1.09,0.56,0.34,-13,1,-15,1.23,9384,18,79,41,33,1007,518.0,662,460,60,123.0,136,1,302,194,69,0,0,512,16383,771,499,-5.59,,,,,,,,,,,,
48623,1564133082670,-1,2.21,0.95,0.45,1.34,1.0,0.95,0.57,0.28,-13,2,-15,1.1,9393,18,79,42,33,986,513.0,653,469,60,123.0,136,1,302,194,69,0,0,512,16383,771,499,-5.59,,,,,,,,,,,,
48643,1564133082690,2,2.2,0.95,0.44,1.34,1.0,0.94,0.51,0.29,-14,1,-16,1.07,9360,18,79,41,33,957,511.0,656,463,60,122.0,136,1,302,194,69,0,0,510,-3856,-32768,497,-5.59,44.681377,10.024918,50.96,176.2,0,0.0,-1,0.0,0.0,0,0.31,0.8107
48663,1564133082710,3,2.2,0.95,0.44,1.34,1.0,1.05,0.44,0.42,-14,-0,-17,1.14,9328,18,79,41,33,934,511.0,655,468,60,123.0,136,1,302,193,69,0,0,507,-3856,-6528,492,-5.59,,,,,,,,,,,,
48683,1564133082730,4,2.21,0.95,0.44,1.34,1.0,1.09,0.44,0.38,-14,0,-17,1.18,9305,18,79,42,33,919,509.0,651,467,60,123.0,138,1,302,193,68,0,0,507,-3856,-6528,492,-5.59,,,,,,,,,,,,
48703,1564133082750,2,2.21,0.95,0.45,1.34,1.0,0.91,0.52,0.32,-13,1,-17,1.05,9305,18,79,42,33,903,507.0,653,467,60,123.0,138,1,302,193,68,0,0,497,-21872,3580,488,-5.59,,,,,,,,,,,,
48723,1564133082770,5,2.21,0.95,0.45,1.34,1.0,0.78,0.54,0.28,-13,2,-17,0.95,9209,18,79,42,33,885,505.0,648,467,60,122.0,138,1,302,193,68,0,0,497,-21872,3580,488,-5.59,,,,,,,,,,,,
48743,1564133082790,6,2.2,0.95,0.44,1.34,1.0,0.74,0.5,0.22,-14,3,-18,0.89,9150,18,79,42,33,871,499.0,655,460,60,122.0,138,1,302,191,68,0,0,494,6274,-10483,485,-5.59,44.681385,10.024905,50.21,176.2,0,0.0,-1,0.0,0.0,0,0.31,0.8124
48763,1564133082808,9,2.2,0.95,0.44,1.34,1.0,0.77,0.46,0.22,-14,2,-19,0.9,9079,18,79,42,33,868,496.0,651,470,60,123.0,135,1,302,189,65,0,0,501,-22519,32033,481,-5.59,,,,,,,,,,,,
48783,1564133082828,11,2.2,0.95,0.45,1.34,0.99,0.9,0.35,0.32,-15,1,-19,0.96,9053,18,79,42,33,866,495.0,660,466,60,123.0,135,1,302,189,65,0,0,495,3,32033,479,-5.59,,,,,,,,,,,,
48803,1564133082848,12,2.2,0.96,0.45,1.34,1.0,1.01,0.23,0.41,-15,1,-20,1.04,9005,18,79,42,33,864,491.0,650,466,60,122.0,135,1,302,188,65,0,0,491,771,2212,477,-5.59,,,,,,,,,,,,
48823,1564133082868,12,2.21,0.95,0.44,1.35,1.0,1.11,0.13,0.52,-16,-0,-20,1.12,8979,18,79,42,33,864,489.0,656,464,60,122.0,135,1,302,188,65,0,0,486,-32768,10432,476,-5.59,,,,,,,,,,,,
48843,1564133082888,12,2.21,0.95,0.44,1.34,1.0,1.2,0.09,0.59,-16,-1,-21,1.21,8979,18,79,42,32,866,485.0,655,460,60,122.0,135,1,300,185,65,0,0,485,-6656,-23623,474,-5.59,44.681396,10.024893,49.18,176.2,0,0.0,-1,0.0,0.0,0,0.32,0.814
48863,1564133082910,12,2.22,0.95,0.44,1.35,1.0,1.29,-0.0,0.63,-16,-2,-20,1.29,8949,18,79,42,32,867,481.0,650,464,60,122.0,135,1,300,185,65,0,0,486,16648,-18108,466,-5.59,,,,,,,,,,,,
48883,1564133082930,9,2.23,0.95,0.44,1.34,1.0,1.36,-0.05,0.69,-16,-3,-21,1.36,8928,18,79,42,31,864,478.0,654,462,60,122.0,133,1,295,185,62,0,0,486,16648,-18108,466,-5.59,,,,,,,,,,,,
48903,1564133082950,8,2.22,0.95,0.45,1.35,1.0,1.43,-0.14,0.72,-17,-3,-22,1.43,8886,18,79,42,31,862,478.0,652,463,60,121.0,133,1,295,185,62,0,0,765,16648,17628,461,-5.59,,,,,,,,,,,,
48923,1564133082970,5,2.23,0.95,0.45,1.34,1.0,1.4,-0.14,0.76,-17,-2,-22,1.4,8840,18,79,42,31,858,474.0,641,468,60,124.0,133,1,295,185,62,0,0,471,16648,12552,462,-5.59,,,,,,,,,,,,
48943,1564133082990,5,2.23,0.95,0.44,1.35,1.0,1.28,-0.1,0.74,-16,-0,-21,1.29,8836,18,79,42,31,855,474.0,643,466,60,123.0,133,1,295,185,62,0,0,471,-9203,17628,460,-5.59,44.6814,10.024879,48.26,176.3,0,0.0,-1,0.0,0.0,0,0.32,0.8157
48963,1564133083006,4,2.23,0.95,0.45,1.35,1.0,1.12,0.03,0.71,-15,2,-21,1.12,8798,18,79,42,31,859,471.0,643,466,60,123.0,133,1,295,185,61,0,0,471,-9203,17628,460,-5.59,,,,,,,,,,,,
48983,1564133083026,8,2.23,0.95,0.45,1.35,1.0,0.94,0.15,0.65,-14,3,-20,0.95,8757,18,79,42,31,863,468.0,649,465,60,124.0,133,1,295,185,61,0,0,471,-16384,-26615,454,-5.59,,,,,,,,,,,,
49003,1564133083046,6,2.23,0.95,0.45,1.35,1.0,1.01,0.17,0.58,-14,2,-19,1.03,8720,18,79,42,31,871,466.0,646,468,60,124.0,133,1,295,185,61,0,0,471,-16384,-26615,454,-5.59,,,,,,,,,,,,
49023,1564133083066,7,2.22,0.96,0.45,1.34,1.0,1.1,0.11,0.59,-13,0,-19,1.1,8692,18,79,42,31,879,464.0,643,466,60,123.0,133,1,295,110,61,0,0,471,16408,-8985,452,-5.59,,,,,,,,,,,,
49043,1564133083092,7,2.21,0.96,0.45,1.35,1.01,1.12,0.07,0.55,-14,-0,-18,1.12,8624,18,79,42,31,901,464.0,647,468,60,124.0,133,1,295,185,61,0,0,457,16408,2524,450,-5.59,44.681419,10.024854,45.63,176.3,0,0.0,-1,0.0,0.0,0,0.32,0.8174
49063,1564133083112,5,2.21,0.95,0.45,1.35,1.0,0.99,0.17,0.52,-13,1,-18,1.0,8608,18,79,42,31,922,460.0,646,466,60,124.0,134,1,295,185,60,0,0,457,16408,2524,450,-5.59,,,,,,,,,,,,
49083,1564133083132,10,2.19,0.96,0.45,1.34,1.01,0.98,0.3,0.57,-13,0,-17,1.03,8589,18,79,42,31,936,460.0,645,464,60,124.0,134,1,295,185,60,0,0,458,-23623,10305,447,-5.59,,,,,,,,,,,,
49103,1564133083152,10,2.19,0.95,0.45,1.35,1.0,1.09,0.25,0.55,-14,0,-17,1.12,8530,18,79,42,32,949,458.0,641,463,60,123.0,134,1,300,185,60,0,0,458,17628,-28332,441,-5.59,,,,,,,,,,,,
49123,1564133083172,8,2.18,0.96,0.45,1.35,1.0,1.03,0.23,0.43,-15,1,-17,1.05,8549,18,79,42,32,961,456.0,638,466,60,124.0,134,1,300,185,60,0,0,458,17628,-28332,441,-5.59,,,,,,,,,,,,
49143,1564133083192,10,2.17,0.96,0.45,1.35,1.01,0.96,0.35,0.47,-14,2,-17,1.02,8499,18,80,42,32,972,456.0,643,466,60,123.0,134,1,299,184,60,0,0,455,14488,-3322,433,-5.59,44.681423,10.024841,44.68,176.3,0,0.0,-1,0.0,0.0,0,0.32,0.819
49163,1564133083212,9,2.17,0.95,0.45,1.35,1.0,1.06,0.35,0.49,-15,1,-18,1.12,8461,18,79,42,32,975,454.0,645,463,60,122.0,134,1,299,108,60,0,0,459,2524,243,433,-5.59,,,,,,,,,,,,
49183,1564133083232,8,2.17,0.96,0.45,1.35,1.0,0.95,0.38,0.36,-15,1,-18,1.03,8385,18,79,42,32,974,452.0,638,462,60,124.0,133,1,297,180,58,0,0,459,2524,243,433,-5.59,,,,,,,,,,,,
49203,1564133083252,10,2.15,0.96,0.45,1.34,1.01,1.04,0.51,0.44,-15,0,-18,1.16,8325,18,80,42,32,964,450.0,643,466,60,123.0,133,1,296,182,58,0,0,452,-6387,31796,428,-5.59,,,,,,,,,,,,
49223,1564133083272,6,2.14,0.95,0.45,1.35,1.0,1.02,0.41,0.36,-16,1,-19,1.1,8296,18,80,42,33,953,451.0,640,466,60,122.0,133,1,297,180,58,0,0,449,-3267,31796,426,-5.59,,,,,,,,,,,,
