"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FB_p"|"bar"|0|300|50,"Volant"|"F"|0.0|300.0|50,"xFR"|"mm"|0.0|5.0|50,"xRR"|"mm"|0.0|5.0|50,"xFL"|"mm"|0.0|5.0|50,"xRL"|"mm"|0.0|5.0|50,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-120|120|50,"Pitch"|"Deg/Sec"|-120|120|50,"Roll"|"Deg/Sec"|-120|120|50,"Gsum"|"G"|0.0|3.0|50,"RPM"|""|0|14000|50,"TPS"|"%"|0|100|50,"WaterTemp"|"?C"|0|300|50,"AirTemp"|"?C"|-1000|1000|50,"MAP"|"KPa"|0|255|50,"Lambda"|""|0|1024|50,"WheelSpeed"|"MPH"|0.0|150.0|50,"OilPress"|"PSI"|0|150|50,"FuelPress"|"PSI"|0|150|50,"OilTemp"|"F"|0|300|50,"Battery"|"Volts"|0.0|20.0|50,"FuelCon"|"L/h"|-1000|1000|50,"Gear"|""|0|10|50,"Advance"|"Deg"|-360|360|50,"Injection"|"ms"|-1000|1000|50,"FuelCon"|"L/100km"|-1000|1000|50,"LC_But_Pres"|""|-1000|1000|50,"LC_Active"|""|-1000|1000|50,"RD_Speed"|""|-1000|1000|50,"RUD_Speed"|""|-1000|1000|50,"LD_Speed"|""|-1000|1000|50,"LUD_Speed"|""|-1000|1000|50,"Ana1"|"bar"|-1000.0|1000.0|50,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"kph"|0.0|150.0|10,"Altitude"|"m"|0.0|4000.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10,"Distance"|"km"|0.0|0.0|10,"SessionTime"|"Min"|0.0|0.0|10
12864,1564323008501,14,2.32,1.4,0.73,2.17,1.95,1.08,-0.33,0.41,5,-5,7,1.13,9417,0,80,31,28,875,752.0,653,460,60,129.0,89,1,282,191,68,0,0,655,-30694,3462,752,-5.59,,,,,,,,,,,,
12884,1564323008521,12,2.32,1.4,0.74,2.16,1.94,1.1,-0.31,0.41,5,-5,7,1.14,9436,0,80,31,27,891,748.0,648,462,60,129.0,89,1,278,191,68,0,0,643,-2356,-2314,748,-5.59,,,,,,,,,,,,
12904,1564323008541,15,2.33,1.4,0.74,2.16,1.96,1.12,-0.23,0.29,4,-4,7,1.14,9403,0,80,31,27,887,743.0,646,467,60,130.0,89,1,278,190,68,0,0,649,3462,-3344,740,-5.59,,,,,,,,,,,,
12924,1564323008561,10,2.31,1.4,0.73,2.16,1.94,1.14,-0.21,0.25,4,-4,8,1.16,9337,0,80,31,26,882,739.0,645,463,60,130.0,89,1,274,188,68,0,0,654,-2826,-23490,736,-5.59,,,,,,,,,,,,
12944,1564323008581,10,2.32,1.4,0.73,2.17,1.94,1.05,-0.23,0.23,4,-2,7,1.07,9254,0,80,31,26,865,733.0,643,462,60,129.0,89,1,274,188,66,0,0,686,-4091,6658,733,-5.59,44.681332,10.018681,76.37,176.5,0,0.0,-1,0.0,0.0,0,0.09,0.2157
12964,1564323008601,10,2.32,1.4,0.73,2.16,1.94,1.07,-0.27,0.31,4,-3,7,1.11,9272,0,80,31,25,845,725.0,641,463,60,129.0,89,1,270,188,66,0,0,682,-2830,24845,726,-5.59,,,,,,,,,,,,
12984,1564323008621,9,2.33,1.4,0.73,2.16,1.94,1.17,-0.24,0.29,4,-3,7,1.19,9295,0,80,31,25,812,722.0,642,459,60,128.0,89,1,270,188,66,0,0,680,-3450,-10448,720,-5.59,,,,,,,,,,,,
13004,1564323008641,6,2.35,1.4,0.73,2.16,1.94,1.17,-0.19,0.15,4,-3,6,1.19,9305,0,80,31,24,778,720.0,643,467,60,129.0,89,1,270,188,66,0,0,684,-13312,12333,721,-5.59,,,,,,,,,,,,
13024,1564323008661,4,2.36,1.4,0.73,2.15,1.94,1.11,-0.15,0.15,5,-3,7,1.12,9333,0,80,31,24,758,718.0,648,463,60,128.0,89,1,270,181,66,0,0,684,-30694,24,717,-5.59,,,,,,,,,,,,
13044,1564323008681,4,2.36,1.4,0.73,2.15,1.95,1.08,-0.24,0.23,6,-2,7,1.11,9323,0,80,31,24,745,715.0,651,464,60,128.0,88,1,270,181,63,0,0,672,687,-2830,713,-5.59,44.681335,10.018655,73.81,176.5,0,0.0,-1,0.0,0.0,0,0.1,0.2174
13064,1564323008701,4,2.35,1.4,0.73,2.15,1.94,1.02,-0.31,0.29,6,-1,6,1.07,9291,0,80,31,24,734,709.0,648,462,60,128.0,88,1,270,181,63,0,0,663,11069,24,709,-5.59,,,,,,,,,,,,
13084,1564323008721,3,2.35,1.4,0.73,2.16,1.95,1.07,-0.29,0.2,7,0,7,1.11,9241,0,80,31,23,724,710.0,645,466,60,129.0,88,1,270,176,63,0,0,667,16599,-10448,710,-5.59,,,,,,,,,,,,
13104,1564323008741,3,2.35,1.4,0.74,2.15,1.95,1.12,-0.24,0.06,7,-1,6,1.15,9200,0,80,31,23,724,704.0,646,457,60,129.0,88,1,270,176,63,0,0,677,-10448,-2830,704,-5.59,,,,,,,,,,,,
13124,1564323008761,5,2.34,1.4,0.74,2.17,1.95,1.1,-0.21,0.0,8,-1,7,1.12,9204,0,80,31,23,728,704.0,643,464,60,129.0,88,1,270,176,63,0,0,666,24,3543,701,-5.59,,,,,,,,,,,,
13144,1564323008781,5,2.36,1.4,0.74,2.16,1.95,1.12,-0.22,0.01,8,-2,8,1.15,9209,0,80,31,22,738,697.0,641,466,60,129.0,87,1,270,170,61,0,0,661,16599,-2345,697,181.28,44.681335,10.01863,71.24,176.6,0,0.0,-1,0.0,0.0,0,0.1,0.2191
13164,1564323008801,-0,2.36,1.4,0.73,2.17,1.95,1.0,-0.23,0.12,8,-0,9,1.03,9182,0,80,31,22,750,694.0,643,463,60,129.0,87,1,270,170,61,0,0,661,-10399,16599,694,181.28,,,,,,,,,,,,
13184,1564323008821,4,2.35,1.4,0.73,2.17,1.95,0.96,-0.28,0.29,9,0,9,1.0,9062,0,80,31,22,760,690.0,641,460,60,128.0,87,1,270,170,61,0,0,652,-26562,-26380,695,-5.59,,,,,,,,,,,,
13204,1564323008841,2,2.36,1.4,0.74,2.16,1.95,0.89,-0.32,0.41,9,2,9,0.95,8971,0,80,31,22,768,688.0,645,466,60,129.0,87,1,270,170,61,0,0,654,-2826,-10344,688,-5.59,,,,,,,,,,,,
13224,1564323008861,3,2.36,1.41,0.73,2.17,1.95,0.86,-0.38,0.56,9,3,9,0.94,8907,0,80,31,22,781,686.0,642,461,60,128.0,87,1,270,170,61,0,0,643,-3038,24845,684,-5.59,,,,,,,,,,,,
13244,1564323008881,7,2.36,1.41,0.73,2.17,1.95,0.83,-0.41,0.62,8,4,10,0.93,8898,0,80,31,22,800,681.0,643,463,60,129.0,83,1,270,170,57,0,0,632,8958,8958,683,-5.59,44.681339,10.018605,69.26,176.6,0,0.0,-1,0.0,0.0,0,0.1,0.2207
13264,1564323008905,6,2.35,1.41,0.73,2.17,1.96,0.85,-0.39,0.73,9,2,10,0.93,8786,0,80,31,22,815,678.0,641,463,60,128.0,83,1,270,170,57,0,0,631,-3578,-26380,678,414.87,,,,,,,,,,,,
13284,1564323008925,6,2.36,1.4,0.73,2.16,1.96,0.84,-0.39,0.74,9,3,10,0.92,8757,0,80,31,22,825,676.0,640,466,60,129.0,83,1,270,170,57,0,0,627,-2826,-3038,676,414.87,,,,,,,,,,,,
13304,1564323008945,4,2.37,1.4,0.74,2.16,1.95,0.93,-0.36,0.62,9,1,11,0.99,8696,0,80,31,23,841,672.0,639,463,60,129.0,83,1,270,176,57,0,0,617,8958,-2345,672,181.28,,,,,,,,,,,,
13324,1564323008965,5,2.37,1.4,0.74,2.17,1.94,0.92,-0.39,0.48,9,0,11,1.0,8628,0,80,31,23,862,670.0,639,463,60,128.0,83,1,270,176,57,0,0,606,31988,-3038,671,-5.59,,,,,,,,,,,,
13344,1564323008985,9,2.37,1.4,0.73,2.16,1.96,0.89,-0.42,0.44,10,0,11,0.99,8534,0,80,31,24,881,670.0,636,465,60,129.0,85,1,270,181,57,0,0,591,-2830,-26380,667,-5.59,44.681339,10.018581,67.7,176.6,0,0.0,-1,0.0,0.0,0,0.1,0.2224
13364,1564323009005,5,2.38,1.41,0.73,2.17,1.95,0.98,-0.41,0.47,10,-0,13,1.07,8434,0,80,31,24,892,669.0,631,459,60,129.0,85,1,270,179,57,0,0,592,-8429,2024,664,-5.59,,,,,,,,,,,,
13384,1564323009016,4,2.38,1.41,0.73,2.17,1.95,0.97,-0.44,0.4,10,0,13,1.06,8344,0,80,31,24,906,663.0,632,465,60,129.0,85,1,270,174,57,0,0,588,11776,479,663,-5.59,,,,,,,,,,,,
13404,1564323009036,7,2.38,1.41,0.73,2.17,1.95,1.04,-0.5,0.41,11,-0,13,1.15,8325,0,80,31,24,925,657.0,631,463,60,129.0,85,1,270,173,57,0,0,574,6208,24583,657,-5.59,,,,,,,,,,,,
13424,1564323009056,2,2.4,1.4,0.74,2.17,1.95,0.99,-0.51,0.37,11,-1,14,1.12,8274,0,80,31,24,941,653.0,630,466,60,128.0,85,1,270,170,57,0,0,560,-2580,-3584,653,-5.59,,,,,,,,,,,,
13444,1564323009076,6,2.39,1.41,0.73,2.17,1.95,0.98,-0.53,0.4,12,-1,13,1.12,8152,0,80,31,25,948,653.0,627,462,60,129.0,77,1,270,168,51,0,0,539,3,-5120,653,-5.59,44.681343,10.018559,66.37,176.7,0,0.0,-1,0.0,0.0,0,0.1,0.2241
13464,1564323009104,7,2.39,1.41,0.73,2.17,1.96,0.89,-0.57,0.32,12,1,16,1.06,7961,0,80,31,25,957,652.0,628,465,60,128.0,77,1,269,80,51,0,0,520,966,24,652,-5.59,,,,,,,,,,,,
13484,1564323009124,4,2.39,1.41,0.73,2.17,1.96,0.91,-0.57,0.36,12,2,15,1.07,7796,0,80,31,24,971,648.0,622,463,60,130.0,77,1,267,159,51,0,0,497,-16046,4909,648,-5.59,,,,,,,,,,,,
13504,1564323009144,5,2.38,1.41,0.73,2.18,1.95,0.94,-0.58,0.39,13,2,14,1.1,7578,0,80,31,25,983,643.0,616,462,60,128.0,77,1,265,159,51,0,0,491,20993,244,643,-5.59,,,,,,,,,,,,
13524,1564323009164,4,2.39,1.41,0.73,2.18,1.96,1.05,-0.72,0.3,12,-1,15,1.27,7476,0,80,31,24,989,643.0,612,462,60,129.0,77,1,264,159,51,0,0,467,19320,19621,643,-5.59,,,,,,,,,,,,
13544,1564323009184,5,2.39,1.41,0.73,2.18,1.95,1.11,-0.71,0.33,11,-2,16,1.32,7408,0,80,31,25,994,635.0,612,463,60,128.0,69,1,264,159,44,0,0,1728,3403,-28304,635,-5.59,44.681343,10.018537,64.68,176.7,0,0.0,-1,0.0,0.0,0,0.11,0.2257
13564,1564323009204,4,2.4,1.41,0.73,2.18,1.95,1.19,-0.74,0.3,11,-4,17,1.4,7591,0,80,31,24,997,634.0,615,461,60,129.0,69,1,265,156,44,0,0,1728,1010,-1894,634,-5.59,,,,,,,,,,,,
13584,1564323009224,5,2.39,1.41,0.73,2.18,1.95,1.26,-0.68,0.33,11,-6,19,1.44,7662,0,80,31,25,1000,628.0,615,463,60,130.0,69,1,266,159,44,0,0,1728,-23055,-3210,629,-5.59,,,,,,,,,,,,
13604,1564323009244,5,2.39,1.41,0.74,2.16,1.96,1.29,-0.71,0.36,12,-6,20,1.47,7628,0,80,31,25,997,624.0,617,461,60,130.0,69,1,266,156,44,0,0,1728,19621,-7939,626,-5.59,,,,,,,,,,,,
13624,1564323009264,5,2.38,1.41,0.73,2.17,1.96,1.33,-0.7,0.32,13,-5,19,1.5,7554,0,80,31,25,994,625.0,617,461,60,131.0,69,1,265,156,44,0,0,1728,-3210,-30139,625,-5.59,,,,,,,,,,,,
13644,1564323009284,6,2.38,1.41,0.73,2.18,1.95,1.37,-0.77,0.31,14,-5,17,1.57,7443,0,80,31,24,992,620.0,618,463,60,131.0,72,1,264,159,45,0,0,23,23619,-28304,620,-5.59,44.681347,10.018514,63.05,176.7,0,0.0,-1,0.0,0.0,0,0.11,0.2274
13664,1564323009304,3,2.38,1.41,0.73,2.16,1.96,1.37,-0.81,0.32,14,-4,20,1.6,7256,0,80,31,25,991,621.0,613,462,60,131.0,72,1,262,159,45,0,0,116,17344,-28304,619,-5.59,,,,,,,,,,,,
13684,1564323009324,7,2.39,1.41,0.73,2.17,1.96,1.43,-0.81,0.31,14,-5,21,1.64,7113,0,80,32,25,992,615.0,606,463,60,130.0,72,1,261,159,45,0,0,104,-32504,26688,614,-5.59,,,,,,,,,,,,
13704,1564323009344,5,2.39,1.4,0.73,2.17,1.96,1.32,-0.78,0.22,14,-3,18,1.53,6939,0,80,32,25,994,610.0,601,465,60,129.0,72,1,261,159,45,0,0,104,-32504,19621,611,181.28,,,,,,,,,,,,
13724,1564323009364,5,2.38,1.41,0.74,2.18,1.95,1.27,-0.79,0.27,14,-3,18,1.5,6808,0,80,32,25,1003,610.0,598,459,60,130.0,72,1,262,159,45,0,0,100,208,-23055,610,-5.59,,,,,,,,,,,,
13744,1564323009384,5,2.39,1.42,0.74,2.18,1.96,1.29,-0.82,0.18,13,-4,18,1.53,6634,0,80,32,26,1012,606.0,585,465,60,129.0,65,1,267,160,40,0,0,97,-1894,23619,608,414.87,44.681351,10.018493,61.25,176.7,0,0.0,-1,0.0,0.0,0,0.11,0.2291
13764,1564323009404,8,2.38,1.41,0.75,2.17,1.97,1.26,-0.82,0.25,14,-4,20,1.5,6478,0,80,32,27,1020,602.0,577,464,60,130.0,65,1,272,161,40,0,0,97,-4035,17344,602,181.28,,,,,,,,,,,,
13784,1564323009424,8,2.38,1.41,0.74,2.18,1.95,1.15,-0.76,0.26,13,-1,20,1.38,6328,0,80,32,27,1028,597.0,566,462,60,131.0,65,1,273,161,40,0,0,83,8488,30227,597,414.87,,,,,,,,,,,,
13804,1564323009444,3,2.38,1.41,0.74,2.17,1.96,1.19,-0.72,0.2,13,-1,21,1.39,6177,0,80,32,28,1009,596.0,556,461,60,131.0,65,1,278,163,40,0,0,73,-16384,23619,597,414.87,,,,,,,,,,,,
13824,1564323009464,4,2.39,1.41,0.73,2.18,1.96,1.27,-0.68,0.16,12,-1,21,1.44,6064,0,80,32,29,987,597.0,544,464,60,130.0,65,1,281,164,40,0,0,73,-3210,-16179,597,-5.59,,,,,,,,,,,,
13844,1564323009484,7,2.39,1.41,0.73,2.17,1.97,1.34,-0.65,0.13,12,-2,21,1.5,5899,0,80,32,30,960,592.0,539,465,60,131.0,62,1,278,164,37,0,0,80,774,-1894,593,-5.59,44.681358,10.018473,59.77,176.7,0,0.0,-1,0.0,0.0,0,0.11,0.2307
13864,1564323009502,7,2.38,1.42,0.74,2.18,1.96,1.34,-0.58,0.14,11,-0,21,1.46,5735,0,80,32,30,931,590.0,526,463,60,130.0,62,1,271,85,37,0,0,99,1267,10432,590,-5.59,,,,,,,,,,,,
13884,1564323009522,6,2.38,1.41,0.74,2.17,1.97,1.18,-0.54,0.21,12,3,21,1.3,5590,0,80,32,32,882,586.0,511,462,60,131.0,62,1,269,164,37,0,0,99,-29984,-3210,586,-5.59,,,,,,,,,,,,
13904,1564323009542,4,2.38,1.41,0.74,2.18,1.97,1.16,-0.6,0.14,12,2,21,1.31,5479,0,80,32,33,828,585.0,493,461,60,130.0,62,1,266,169,37,0,0,102,-30159,12552,585,-5.59,,,,,,,,,,,,
13924,1564323009562,9,2.37,1.41,0.74,2.18,1.96,1.21,-0.6,0.17,11,-0,21,1.35,5539,0,80,32,34,793,578.0,488,460,60,131.0,62,1,270,176,37,0,0,89,2211,-9072,578,-5.59,,,,,,,,,,,,
13944,1564323009582,9,2.36,1.41,0.74,2.17,1.97,1.13,-0.56,0.16,11,1,20,1.26,5652,0,80,32,35,768,572.0,493,461,60,129.0,64,1,279,182,37,0,0,89,-22263,2104,572,-5.59,44.681362,10.018454,58.54,176.7,0,0.0,-1,0.0,0.0,0,0.11,0.2324
13964,1564323009595,8,2.35,1.41,0.74,2.17,1.96,1.05,-0.61,0.17,10,3,20,1.21,5622,0,80,32,36,757,569.0,490,465,60,129.0,64,1,280,188,37,0,0,89,-22359,-22263,569,-5.59,,,,,,,,,,,,
13984,1564323009615,6,2.36,1.41,0.74,2.17,1.97,1.14,-0.58,0.13,10,1,19,1.28,5568,0,80,32,36,750,567.0,488,463,60,131.0,64,1,277,187,37,0,0,89,2524,-29984,567,-5.59,,,,,,,,,,,,
14004,1564323009635,9,2.36,1.41,0.74,2.18,1.96,1.18,-0.51,0.14,11,0,17,1.28,5436,0,80,32,37,754,561.0,486,458,60,131.0,64,1,271,192,37,0,0,89,-32248,2211,561,-5.59,,,,,,,,,,,,
14024,1564323009655,8,2.36,1.41,0.74,2.18,1.96,1.1,-0.54,0.08,11,0,17,1.22,5286,0,80,32,38,773,560.0,477,465,60,129.0,64,1,265,197,37,0,0,89,-8962,-28648,559,181.28,,,,,,,,,,,,
14044,1564323009675,11,2.34,1.41,0.74,2.18,1.96,1.15,-0.49,0.06,10,0,17,1.25,5162,0,80,32,39,796,556.0,470,460,60,131.0,71,1,259,125,40,0,0,89,-506,2524,556,-5.59,44.681366,10.018435,57.39,176.7,0,0.0,-1,0.0,0.0,0,0.11,0.2341
14064,1564323009694,9,2.32,1.41,0.74,2.17,1.97,1.14,-0.51,0.06,10,0,16,1.25,5074,0,80,32,40,821,550.0,460,462,60,130.0,71,1,256,204,40,0,0,89,1780,-8962,550,414.87,,,,,,,,,,,,
14084,1564323009714,9,2.31,1.41,0.74,2.18,1.96,1.07,-0.47,0.11,9,3,16,1.17,4969,0,80,32,41,836,548.0,450,461,60,130.0,71,1,251,207,40,0,0,17,-30064,-506,544,-5.59,,,,,,,,,,,,
14104,1564323009734,10,2.31,1.41,0.74,2.18,1.96,1.17,-0.44,0.13,8,0,15,1.25,4927,0,80,32,43,842,539.0,445,462,60,131.0,71,1,252,206,40,0,0,17,6274,-22519,538,-5.59,,,,,,,,,,,,
14124,1564323009754,13,2.28,1.41,0.74,2.18,1.96,1.13,-0.41,0.06,7,1,14,1.2,4943,0,80,32,44,846,533.0,440,465,60,130.0,71,1,256,210,40,0,0,17,-22519,2524,533,414.87,,,,,,,,,,,,
14144,1564323009774,8,2.28,1.41,0.74,2.17,1.96,1.05,-0.38,0.06,6,3,13,1.12,4918,0,80,32,44,844,530.0,437,464,60,129.0,71,1,253,210,38,0,0,17,2524,2524,530,-5.59,44.681374,10.018417,55.54,176.7,0,0.0,-1,0.0,0.0,0,0.12,0.2357
14164,1564323009794,8,2.28,1.41,0.73,2.17,1.95,1.08,-0.28,0.13,4,2,11,1.12,4885,0,80,32,45,840,528.0,433,460,60,131.0,71,1,252,210,38,0,0,17,-28648,-3482,524,-5.59,,,,,,,,,,,,
