SESSION; TIME;RPM;THROT;WATER;AIR;MAP;LAMB;L U SP;R U SP;L D SP;R D SP;FUEL P;OIL P;VOLTS;INJ;ADV;L/100K;

331 ;0:00,10 ;4606 ;9 ;71;32;59;0,816 ;0,0 ;0,0 ;0,0 ;0,0 ;4,95 ;5,51 ;13,5 ;2,64 ;28,2 ;0,0;
331 ;0:00,20 ;4674 ;9 ;71;32;58;0,807 ;0,0 ;0,0 ;0,0 ;0,0 ;4,85 ;5,58 ;13,5 ;2,67 ;28,8 ;0,0;
331 ;0:00,30 ;4583 ;9 ;71;32;59;0,805 ;0,0 ;0,0 ;0,0 ;0,0 ;4,94 ;5,49 ;13,6 ;2,63 ;27,9 ;0,0;
331 ;0:00,40 ;4595 ;9 ;71;32;59;0,809 ;0,0 ;0,0 ;0,0 ;0,0 ;4,95 ;5,47 ;13,6 ;2,64 ;28,0 ;0,0;
331 ;0:00,50 ;4612 ;9 ;71;32;59;0,814 ;0,0 ;0,0 ;0,0 ;0,0 ;4,91 ;5,52 ;13,5 ;2,65 ;28,3 ;0,0;
331 ;0:00,60 ;4646 ;9 ;71;32;58;0,813 ;0,0 ;0,0 ;0,0 ;0,0 ;4,93 ;5,55 ;13,4 ;2,66 ;28,4 ;0,0;
331 ;0:00,70 ;4553 ;9 ;71;32;58;0,813 ;0,0 ;0,0 ;0,0 ;0,0 ;4,91 ;5,49 ;13,5 ;2,62 ;27,2 ;0,0;
331 ;0:00,80 ;4587 ;9 ;71;32;58;0,816 ;0,0 ;0,0 ;0,0 ;0,0 ;4,89 ;5,53 ;13,5 ;2,63 ;27,6 ;0,0;
331 ;0:00,90 ;4592 ;9 ;71;32;58;0,816 ;0,0 ;0,0 ;0,0 ;0,0 ;4,92 ;5,53 ;13,3 ;2,63 ;27,7 ;0,0;
331 ;0:01,00 ;4508 ;9 ;71;32;58;0,812 ;0,0 ;0,0 ;0,0 ;0,0 ;4,84 ;5,44 ;13,5 ;2,60 ;26,6 ;0,0;
331 ;0:01,10 ;4519 ;9 ;71;32;58;0,808 ;0,0 ;0,0 ;0,0 ;0,0 ;4,87 ;5,41 ;13,6 ;2,61 ;26,7 ;0,0;
331 ;0:01,20 ;4575 ;9 ;71;32;59;0,807 ;0,0 ;0,0 ;0,0 ;0,0 ;4,94 ;5,50 ;13,6 ;2,63 ;27,8 ;0,0;
331 ;0:01,30 ;4548 ;9 ;71;32;58;0,808 ;0,0 ;0,0 ;0,0 ;0,0 ;4,90 ;5,51 ;13,5 ;2,62 ;27,1 ;0,0;
331 ;0:01,40 ;4525 ;9 ;71;32;58;0,806 ;0,0 ;0,0 ;0,0 ;0,0 ;4,93 ;5,52 ;13,4 ;2,61 ;26,8 ;0,0;
331 ;0:01,50 ;4515 ;9 ;71;32;59;0,808 ;0,0 ;0,0 ;0,0 ;0,0 ;4,95 ;5,46 ;13,4 ;2,62 ;27,0 ;0,0;
331 ;0:01,60 ;4548 ;9 ;71;32;59;0,813 ;0,0 ;0,0 ;0,0 ;0,0 ;4,84 ;5,51 ;13,5 ;2,62 ;27,4 ;0,0;
331 ;0:01,70 ;4583 ;9 ;71;32;59;0,815 ;0,0 ;0,0 ;0,0 ;0,0 ;4,91 ;5,52 ;13,6 ;2,63 ;27,9 ;0,0;
331 ;0:01,80 ;4636 ;9 ;71;32;58;0,819 ;0,0 ;0,0 ;0,0 ;0,0 ;4,94 ;5,58 ;13,6 ;2,65 ;28,3 ;0,0;
331 ;0:01,90 ;4589 ;9 ;71;32;58;0,824 ;0,0 ;0,0 ;0,0 ;0,0 ;4,94 ;5,55 ;13,4 ;2,63 ;27,7 ;0,0;
331 ;0:02,00 ;4560 ;9 ;71;32;58;0,828 ;0,0 ;0,0 ;0,0 ;0,0 ;4,85 ;5,46 ;13,5 ;2,62 ;27,3 ;0,0;
